gene,f_statistic,p_value,fdr,eta_squared
gene_9054,166.6932310918016,1.2135592380744658e-103,9.37333130370656e-103,0.4558280463494713
gene_17247,166.5619594626709,1.3993746451906765e-103,1.0804411874914345e-102,0.4556326366876221
gene_4487,166.56075077139522,1.4012118544146788e-103,1.081446752218291e-102,0.4556308367895723
gene_14777,166.5548714827792,1.4101829115418632e-103,1.0879553092059525e-102,0.4556220815966482
gene_18421,166.54486596383725,1.4255826566396306e-103,1.0994167391270012e-102,0.45560718114507304
gene_19274,166.3956784102698,1.676254324942503e-103,1.2922431835555604e-102,0.4553849107745587
gene_10086,166.29827222628484,1.8633136555985062e-103,1.4359018837598092e-102,0.4552396900559968
gene_11280,166.2718077455391,1.9176583903372417e-103,1.4772179166098807e-102,0.4552002213687669
gene_16181,166.2507084506812,1.9621219982061598e-103,1.5108937138509808e-102,0.4551687501329777
gene_1078,166.24966283523065,1.9643521601286489e-103,1.5114598565434326e-102,0.45516719042182424
gene_3342,166.24996902710183,1.9636988296579362e-103,1.5114598565434326e-102,0.45516764715937846
gene_2899,166.24487030520115,1.974606564689958e-103,1.5187721317837823e-102,0.4551600414436641
gene_5200,166.23900540815512,1.9872285237654337e-103,1.527899162701933e-102,0.4551512925690473
gene_15992,166.2347971887072,1.99633492456648e-103,1.5343173131759327e-102,0.4551450148459376
gene_11367,166.23353941737426,1.9990647978463425e-103,1.5358316594700187e-102,0.4551431385040719
gene_18708,166.22541847653912,2.0167808401041574e-103,1.5488539828236296e-102,0.45513102338252714
gene_7412,166.13438836832654,2.226469302199045e-103,1.7092420561794567e-102,0.45499518440520037
gene_8796,166.118746257447,2.2646414342493386e-103,1.737886696089407e-102,0.4549718357663175
gene_19322,166.1039071084084,2.301460344696954e-103,1.7654715337677203e-102,0.4549496838418879
gene_13477,166.09103064972095,2.3338953935731573e-103,1.7896738245522493e-102,0.45493046036804313
gene_10417,166.06425648996853,2.4028125540448283e-103,1.8418223144556662e-102,0.4548904844496379
gene_940,166.03022374104114,2.493366269051943e-103,1.9105100161613997e-102,0.45483966242429796
gene_18594,165.96294083050913,2.6825843738851333e-103,2.0547173721337605e-102,0.45473915913995044
gene_15815,165.9480252210295,2.726443569711889e-103,2.0875204628225715e-102,0.4547168740549385
gene_14602,165.94344165201377,2.7400653671445534e-103,2.0971560101828163e-102,0.4547100254790892
gene_14612,165.86890679484915,2.9713982831279063e-103,2.2733501582720164e-102,0.45459863448466037
gene_2290,165.85509228585283,3.016377646447717e-103,2.306890029834315e-102,0.45457798395180504
gene_7732,165.78839556411592,3.2433308280370496e-103,2.479523352504241e-102,0.45447826076741665
gene_5611,165.7707865530776,3.3060557669515735e-103,2.526521302476484e-102,0.4544519261521408
gene_10816,165.75542582220436,3.361764475253809e-103,2.5681238932416796e-102,0.45442895180673704
gene_19862,165.7496184210548,3.383070462216538e-103,2.5834240111963975e-102,0.4544202654373137
gene_10447,165.72247438853194,3.484464667267456e-103,2.6598474910085022e-102,0.454379661320215
gene_13234,165.6688944738746,3.6936377892433425e-103,2.818454707029797e-102,0.45429949464950414
gene_18805,165.6425818901437,3.8009241514357417e-103,2.8992262265628868e-102,0.45426011693841967
gene_16063,165.63513713417424,3.83184237112255e-103,2.9217075635923488e-102,0.4542489745666658
gene_18730,165.58964086638176,4.026344859170575e-103,3.068854858548368e-102,0.45418087160372306
gene_11347,165.58046944652523,4.0667368227331523e-103,3.0984734473431453e-102,0.4541671409274757
gene_11996,165.57708452093814,4.081746831132917e-103,3.1087383304082376e-102,0.45416207312785445
gene_18544,165.5258008246029,4.3160731000370836e-103,3.2859681534582028e-102,0.4540852813440443
gene_14598,165.50505773434546,4.4146409399203807e-103,3.3597461214200233e-102,0.45405421467420937
gene_14554,165.4630332207351,4.62130657539817e-103,3.5157050512086674e-102,0.45399126424029773
gene_3804,165.383429248285,5.039740374422935e-103,3.832590827800156e-102,0.4538719820203336
gene_3979,165.3812302657401,5.051823187662665e-103,3.840335213448374e-102,0.45386868622494453
gene_7127,165.3453360953878,5.253208850979213e-103,3.9919254481642486e-102,0.45381488306494877
gene_5693,165.28971385613949,5.5812962186101e-103,4.2396465378104745e-102,0.45373148779439104
gene_10246,165.25467379732285,5.798447823631839e-103,4.402944552822359e-102,0.4536789386243349
gene_19137,165.14760666837594,6.515873936479885e-103,4.945851609217708e-102,0.4535183086312947
gene_7407,165.12257071483577,6.69608660613027e-103,5.0807342312405324e-102,0.4534807342227419
gene_10793,165.09160224839883,6.925931016465573e-103,5.2531602056995626e-102,0.45343424904309193
gene_14505,165.08277083069817,6.992914525676765e-103,5.301976926273336e-102,0.45342099120494656
gene_20075,165.0763483239415,7.042034743989555e-103,5.337218311777091e-102,0.4534113492510164
gene_5216,165.0718876826973,7.076353746841314e-103,5.361219524723799e-102,0.45340465239811045
gene_18343,165.0218386745722,7.473106607543333e-103,5.659688715772799e-102,0.45332950153602813
gene_8570,165.02027352907305,7.485867245496938e-103,5.667230309666552e-102,0.4533271510656491
gene_6411,164.9970385234738,7.677891953271009e-103,5.810428637241507e-102,0.45329225532375667
gene_10934,164.94368232350476,8.137751690765813e-103,6.156134565618238e-102,0.453212104879701
gene_15754,164.91314749630885,8.413241276279902e-103,6.362159754960953e-102,0.45316622559777536
gene_15383,164.85772999402474,8.937330623721516e-103,6.755953739898048e-102,0.45308293985325593
gene_6386,164.82222736704804,9.2901591782859e-103,7.020041432889358e-102,0.45302957040270203
gene_5027,164.79550247209903,9.56493690431947e-103,7.224975313494359e-102,0.4529893892372621
gene_1974,164.7888531635737,9.634559743162552e-103,7.274848116747198e-102,0.4529793910136051
gene_17775,164.76449300162238,9.893995858454154e-103,7.467954096819764e-102,0.45294275876696843
gene_1338,164.73226402407914,1.0248029209428155e-102,7.732290994173385e-102,0.4528942860377493
gene_6976,164.66875096170426,1.098332670234089e-102,8.283992885044205e-102,0.45279873655970126
gene_6559,164.64595521875498,1.1259942638186613e-102,8.489459361922874e-102,0.4527644343512926
gene_13455,164.5695108964969,1.2239564125445734e-102,9.224607759248535e-102,0.4526493723048933
gene_19953,164.54673973983188,1.2547566406457876e-102,9.453216851899581e-102,0.4526150883861256
gene_12946,164.54202714583178,1.261227294675866e-102,9.498427234875488e-102,0.45260799263747076
gene_20333,164.51914382288913,1.2931261518111488e-102,9.7350349649193e-102,0.45257353462255323
gene_2921,164.24229851319484,1.7495626077897198e-102,1.3166321359179728e-101,0.4521563132527879
gene_20029,164.2287166024901,1.7757139522121219e-102,1.3358151721607632e-101,0.452135828187336
gene_12214,164.19380746227074,1.8447421483283316e-102,1.3872268866250351e-101,0.4520831690648456
gene_2983,164.12852021087076,1.9811414864719312e-102,1.4892439404441978e-101,0.451984658532358
gene_14961,164.02552825354329,2.2171651154898995e-102,1.6660459234604703e-101,0.45182918414207246
gene_6986,164.01093467487993,2.2528155046835168e-102,1.692205881136902e-101,0.4518071468612137
gene_1401,164.00206932215826,2.274752522297378e-102,1.708049415275725e-101,0.45179375871989624
gene_5831,163.971935191946,2.3509321005882176e-102,1.764595323162374e-101,0.45174824633544963
gene_14519,163.91256940136233,2.5085742450871967e-102,1.8822218853398222e-101,0.4516585624789523
gene_18523,163.87885955142482,2.6027618487525206e-102,1.952167928175991e-101,0.4516076239712743
gene_133,163.83724385963637,2.7239436175759208e-102,2.0423012195403298e-101,0.4515447259957051
gene_13837,163.7384412447147,3.034795426329039e-102,2.2745218056263715e-101,0.4513953378717085
gene_11249,163.71634282994978,3.109051528048138e-102,2.329312002543957e-101,0.4513619142512805
gene_425,163.71587377375272,3.1106472581053628e-102,2.3296443780055016e-101,0.4513612047645647
gene_19656,163.7024466137199,3.1566763005638576e-102,2.3632414466383473e-101,0.4513408942842449
gene_16293,163.60954557118302,3.494411460195441e-102,2.61511821379023e-101,0.45120032709967495
gene_3790,163.5233419195781,3.840127707642154e-102,2.8727792222061415e-101,0.4510698291969684
gene_18558,163.4198607149963,4.300727275097027e-102,3.2161614729932314e-101,0.45091309398054225
gene_955,163.40237242701969,4.383867590256767e-102,3.2771233472303914e-101,0.45088659694115335
gene_8781,163.27943885153246,5.015595436824116e-102,3.7479806107915914e-101,0.4507002643295105
gene_16346,163.27046258315778,5.065149025764365e-102,3.7836120594747404e-101,0.4506866538855057
gene_7548,163.232257770514,5.281608827487754e-102,3.943848305045416e-101,0.4506287175393611
gene_3426,163.2128139058088,5.3953099370884325e-102,4.027263279360103e-101,0.4505992268629435
gene_153,163.19094088252686,5.5261515805558525e-102,4.1234063140376346e-101,0.450566048076438
gene_13297,163.16832863975642,5.66476031265352e-102,4.2252717920386147e-101,0.45053174376839983
gene_226,163.16287572566702,5.698703960426465e-102,4.2490225952722545e-101,0.4505234706863229
gene_15974,163.15742020765606,5.732867868476977e-102,4.272920057813231e-101,0.4505151934043043
gene_871,163.13894921568348,5.8500699337828685e-102,4.358668538357531e-101,0.4504871667877981
gene_3357,163.03324284472683,6.568531813749656e-102,4.892165075721245e-101,0.4503267201753915
gene_4041,162.8564939646402,7.972937422288528e-102,5.935963461564666e-101,0.45005823214700724
gene_5865,162.7670545925865,8.794597135012534e-102,6.5452907128115e-101,0.4499222704950038
gene_16490,162.74556368244083,9.00436430407105e-102,6.698942258742483e-101,0.44988959097590303
gene_2340,162.7026839385389,9.438010460610071e-102,7.018977915557053e-101,0.4498243755531149
gene_15941,162.6554435043975,9.940037353847583e-102,7.389613798976175e-101,0.4497525100916105
gene_18348,162.64217317207587,1.0085818569671514e-101,7.495234740805869e-101,0.44973231895354215
gene_11378,162.58355756306455,1.075581835051905e-101,7.990205836364648e-101,0.44964311612733693
gene_8549,162.56079988152533,1.1027814980201326e-101,8.189256214272897e-101,0.4496084750747109
gene_11118,162.4883524603496,1.1940471483427556e-101,8.86373986293644e-101,0.4494981687637428
gene_17920,162.46215331332277,1.2288842278743439e-101,9.118997420861324e-101,0.4494582678272745
gene_14671,162.4457755569586,1.2511775097797205e-101,9.281019965244214e-101,0.44943332179396184
gene_1982,162.40374159049802,1.3102672347585117e-101,9.715773287147732e-101,0.4493692867588391
gene_5650,162.3876105855588,1.3336793753889898e-101,9.885751704450426e-101,0.44934470864244896
gene_9743,162.32936720958736,1.4217582792862847e-101,1.0534765176052753e-100,0.4492559474564629
gene_11511,162.28098202441404,1.4993479652370018e-101,1.1105609965222497e-100,0.4491821880993655
gene_4060,162.1969681684782,1.6442922715812953e-101,1.217474698778666e-100,0.4490540687285679
gene_9583,162.15423976430804,1.7233163915381602e-101,1.2755190612479187e-100,0.4489888859400653
gene_14644,162.07018221718747,1.890063612384852e-101,1.3984257704366663e-100,0.44886060992901544
gene_7555,162.04198069847644,1.9495571704153162e-101,1.4419164426835446e-100,0.4488175596228116
gene_11284,162.03850849674978,1.9570107104385844e-101,1.446899947926092e-100,0.44881225875718217
gene_15455,162.00237115479044,2.036300773181678e-101,1.5049721467290465e-100,0.44875708333042197
gene_18074,161.94222226858534,2.17548157210214e-101,1.6072492827722826e-100,0.44866522195921027
gene_17934,161.87494660591798,2.3424841244868443e-101,1.7299989584093674e-100,0.44856244005957124
gene_45,161.81770194629487,2.4946706230166308e-101,1.8417208714136288e-100,0.4484749530675196
gene_3863,161.79132867482008,2.5680822404691417e-101,1.8952259483403837e-100,0.44843463746503204
gene_12900,161.7903470389973,2.5708561009594795e-101,1.8965808543415412e-100,0.44843313676989716
gene_10003,161.77859980499713,2.6042848575328295e-101,1.9205413604730614e-100,0.4484151773204931
gene_1910,161.77659384054385,2.6100365748975306e-101,1.9240812825739326e-100,0.4484121104376475
gene_11773,161.77241902348283,2.6220479246063624e-101,1.9322314534790543e-100,0.4484057275258429
gene_2040,161.62634160103673,3.079119282645528e-101,2.2682284522541067e-100,0.4481822955125257
gene_6622,161.62480194951084,3.084339701034336e-101,2.271246653117819e-100,0.4481799395820237
gene_17988,161.5865229399534,3.2170220619589166e-101,2.3680889375635694e-100,0.4481213596739492
gene_773,161.5266994336707,3.435934633514717e-101,2.528312744698002e-100,0.44802978444426733
gene_1267,161.506010708491,3.5150665054624863e-101,2.585600575007528e-100,0.4479981079679874
gene_1972,161.5047517763482,3.519940320195398e-101,2.5882441168971327e-100,0.44799618030151
gene_7042,161.48700750924212,3.589360343146431e-101,2.6383298981739e-100,0.4479690089943168
gene_18003,161.48430568700644,3.600050290864975e-101,2.645225905944065e-100,0.4479648715337327
gene_9586,161.4510550672271,3.73425180390881e-101,2.7428371132161295e-100,0.4479139478094053
gene_8097,161.42694212586025,3.8346999902583346e-101,2.815594353776826e-100,0.44787701267207247
gene_18812,161.3321380760162,4.256594299258529e-101,3.124232062624563e-100,0.4477317480962004
gene_13397,161.27806197103212,4.517771182160593e-101,3.314726091236188e-100,0.4476488551334544
gene_15370,161.18387728286854,5.011611458318422e-101,3.675727069229482e-100,0.4475044205165342
gene_1874,161.137112748002,5.276567699050789e-101,3.8672517376769124e-100,0.4474326778444351
gene_11400,161.137189120647,5.276123738804692e-101,3.8672517376769124e-100,0.4474327950248582
gene_13592,161.13218904915064,5.305268728083799e-101,3.8868782228471915e-100,0.44742512318764005
gene_13826,161.13040696232025,5.315695327355882e-101,3.8931066720196774e-100,0.44742238879922974
gene_15296,161.11341402726978,5.4161549592109014e-101,3.9652450916076627e-100,0.44739631391534185
gene_12218,161.08460337955577,5.590847479459547e-101,4.0916585914640423e-100,0.4473520996668695
gene_13534,161.0263562630649,5.96147309013871e-101,4.3613222632306387e-100,0.4472626891388081
gene_8560,161.02472830165894,5.972178271503521e-101,4.367573845499917e-100,0.4472601897687964
gene_17833,161.0197947362624,6.004738352089334e-101,4.389798055589241e-100,0.4472526152463918
gene_8884,160.94430057189317,6.525765361377572e-101,4.768973667235847e-100,0.44713668285948327
gene_5998,160.90466090869066,6.817247907794016e-101,4.980186775415563e-100,0.4470757908564925
gene_11574,160.90342222741268,6.826563650619645e-101,4.985191172957018e-100,0.4470738878546768
gene_18196,160.89501549982728,6.890126189516033e-101,5.029792118346704e-100,0.4470609721459301
gene_5143,160.859821078416,7.16273396994576e-101,5.226908827364605e-100,0.44700689450785713
gene_7339,160.8216894098062,7.470311553641254e-101,5.449392854479791e-100,0.44694829173191963
gene_12242,160.79291349806257,7.711160502036837e-101,5.62305721282679e-100,0.4469040591565971
gene_4135,160.76007175524407,7.995567044444084e-101,5.828347556081609e-100,0.44685356818756183
gene_4994,160.72606475733784,8.301152582534841e-101,6.048922752123857e-100,0.44680127603697467
gene_7922,160.66651527035532,8.86473773499493e-101,6.457271676488921e-100,0.4467096836901396
gene_19600,160.57920771332914,9.761116956887881e-101,7.107653798531862e-100,0.4465753421464494
gene_8353,160.51050883243295,1.0529890175410805e-100,7.66468355784672e-100,0.4464695882012354
gene_6924,160.49512742444227,1.0710169003838963e-100,7.793102822116864e-100,0.4464459047728673
gene_11609,160.46766094585388,1.1039822634454423e-100,8.030081060838234e-100,0.4464036083903102
gene_18465,160.46427460620274,1.1081163736578619e-100,8.057253215295084e-100,0.4463983932255665
gene_5519,160.4276618770961,1.1538172363767767e-100,8.386534269149821e-100,0.44634200116726974
gene_6082,160.4044562607814,1.1837565697341192e-100,8.601056987636948e-100,0.4463062532101522
gene_12876,160.39974512841576,1.1899292210171957e-100,8.642801285268935e-100,0.4462989952068661
gene_20121,160.39030571182386,1.2023942646299994e-100,8.730202666098104e-100,0.446284452203428
